OrthologID	Updated_symbol_20180424
13536	ENSGALT00000033793
13538	PDCD7
13539	ENSGALT00000033820
13541	ENSGALT00000033853
13542	KCNE4
13543	NINJ1
13544	EPN2
13546	SPECC1L
13548	ADORA2A
13549	ZCCHC6
13551	CCDC48
13555	ZC3H15
13558	ENSGALT00000034019
13560	AAED1
13561	FAM240A
13562	LRRTM3
13563	ZNF536
13564	PAQR9
13565	CFAP161
13566	NEK7
13567	HSPB2
13571	CDCA9
13572	ENSGALT00000034196
13573	TMEM254
13575	NPY6R
13576	RHOA
13578	ADAP1
13579	CNEP1R1
13580	ENSGALT00000034267
13581	SECISBP2L
13584	ENSGALT00000034321
13585	NPY7R
13586	RANBP3L
13587	EFHD1
13588	ENSGALT00000034389
13591	ENSGALT00000034423
13593	ACAD10
13595	MINDY2
13596	RNF111
13597	DCTN3
13598	ZHX3
13599	UBAP1
13600	GLRA1
13601	ENSGALT00000034531
13606	SPINK6
13607	TMOD1
13608	CIZ1
13609	ACD
13611	ENSGALT00000034628
13612	WDR61
13614	DDX5
13616	NSG2
13617	MILR1
13618	TEX2
13621	VLDLR
13622	TOR1B
13623	HDAC3
13625	TOM1L1
13626	GLT1D1
13627	RAC3
13628	LCP2
13629	PARP6
13630	FAM196B
13631	ENSGALT00000034759
13632	ENSGALT00000034760
13633	ENSGALT00000034777
13634	RANBP1
13635	ISLR2
13636	PRR11
13637	SKA2
13638	MRPS2
13639	UFD1L
13640	ENSGALT00000034855
13641	QSOX2
13642	YPEL1
13644	CD14
13645	ENSGALT00000034893
13646	STOM
13647	NDUFA8
13648	SSH2
13649	TICAM1
13650	PLIN5
13651	SMYD4
13652	CIB3
13653	F2RL3
13654	CRCP
13655	USE1
13656	CHCHD2
13657	TMEM234
13658	NFYC
13661	GATAD2A
13663	WDR18
13664	MYL2
13666	C1orf159
13670	ENSGALT00000035169
13671	ATP5IF1
13673	RER1
13675	HES5
13677	AVPR1B
13678	LMNB2
13679	RAB7B
13680	GSG1L2
13681	VAMP3
13683	RAB44
13686	ENSGALT00000035359
13688	ENSGALT00000035369
13691	SPINK4
13694	C2orf66
13695	ENSGALT00000035411
13698	PRAM1
13700	ENSGALT00000035442
13701	ENSGALT00000035444
13726	ANKRA2
13747	IRAK2
13749	GPR27
13751	LRIG1
13754	CCDC36
13755	PODXL2
13757	HESX1
13758	CACNA1D
13760	PTPDC1
13761	CNBP
13763	ALAS1
13772	ENSGALT00000036393
13773	SMCO4
13774	KIAA1731
13775	ENSGALT00000036408
13776	ENSGALT00000036412
13777	ANKRD49
13778	ANGPTL5
13779	TMEM123
13780	FDX1
13781	GJB2
13782	IL17D
13783	SERTM1
13784	ENSGALT00000036471
13785	ARL11
13786	ERICH6B
13787	SUGT1
13789	BORA
13790	SPRY2
13791	GPR18
13792	ENSGALT00000036526
13793	GGACT
13794	ENSGALT00000036538
13795	FAM155A
13796	ENSGALT00000036553
13797	ATP11A
13798	ATP4B
13799	SLC9A4
13800	IL1R1
13801	NPAS2
13802	ENSGALT00000036587
13803	EIF5B
13806	AZIN1
13807	MTDH
13808	ENSGALT00000036632
13809	RMDN1
13812	ATP6AP2
13813	IL7
13814	PI15
13815	MAOB
13819	ENSGALT00000036699
13820	ENSGALT00000036703
13821	NDUFV3
13823	UBASH3A
13824	AvBD8
13825	AvBD9
13826	CTSB
13827	WRB
13828	RAB2A
13830	ENSGALT00000036738
13832	SLC5A3
13833	GART
13834	PCMTD1
13835	IFNAR2
13836	SPIDR
13842	ANKRD29
13843	TMEM241
13844	POU1F1
13845	ENSGALT00000036840
13846	ENSGALT00000036845
13847	CREG1
13848	MPC2
13849	LAPTM4A
13852	MYOM1
13853	TMEM200C
13855	RALBP1
13856	ODC1
13857	ENSGALT00000036913
13859	TTF2
13861	ZADH2
13862	ENSGALT00000036939
13863	GALR1
13866	ATP1A1
13867	ENSGALT00000036964
13870	ATP6V1A
13874	RAP1GAP1
13875	FHOD3
13876	PEX5
13877	FIGNL1
13878	ENSGALT00000037079
13879	CCT5
13880	ENSGALT00000037094
13881	CD4
13882	ENSGALT00000037109
13884	GAPDH
13885	FAM105A
13886	FOXI3
13888	ZNF622
13890	RMND5A
13893	CGA
13895	CNR1
13896	PHLPP1
13897	CD86
13901	NOP14
13902	GPR137C
13903	ENSGALT00000037213
13905	F13A1
13906	SH3TC1
13908	AFAP1
13910	OFCC1
13911	GCM2
13912	ENSGALT00000037260
13913	CRYBG1
13914	PHACTR1
13918	SNX3
13919	KLHL42
13920	CD164
13921	BORCS5
13922	ETV6
13923	MBOAT1
13924	FYN
13925	DCDC2
13926	TIMM9
13928	SLC34A2
13929	RBFA
13931	ENSGALT00000037362
13932	ENSGALT00000037378
13933	FABP7
13934	ENSGALT00000037387
13935	ENSGALT00000037392
13936	ENSGALT00000037395
13939	UBE2K
13940	ZBTB1
13941	TMEM244
13943	SLCO1C1
13944	INHBA
13948	STX7
13949	TMEM179
13952	GRXCR1
13953	GOLGA4
13954	NT5C3A
13956	EIF5
13957	TRAF3
13960	AP3S1
13961	YY1
13962	ARID1B
13965	CEP135
13966	DNAJA1
13967	SPIA1
13968	ENSGALT00000037578
13969	AKAP12
13971	RIN3
13972	NDUFB1
13973	ACAD11
13974	CALM1
13975	MTTP
13976	PTPN21
13977	NFYB
13979	TRIM71
13980	RNASET2
13981	TCP11L2
13983	ZDHHC22
13984	ENSGALT00000037694
13985	DLL1
13986	TGFB3
13989	TBP
13991	C5orf63
13993	BPIFC
13994	PRPF40A
13995	TAL2
13996	ANXA5
13997	RPL15
13998	CCNA2
13999	ENSGALT00000037769
14000	LPL
14001	NCF4
14002	CENPC1
14006	EDARADD
14008	SKAP2
14009	CBX3
14011	NANS
14012	NPVF
14013	POLR2F
14014	SPTSSA
14015	COX18
14016	GPR39
14017	CDCA7L
14019	RPE65
14020	ADSS
14024	SCG5
14027	BZW2
14029	ENSGALT00000037921
14030	ENSGALT00000037924
14031	ENSGALT00000037931
14033	SPIN1
14034	SRP72
14038	THBS1
14039	FBP1
14040	VWDE
14041	ALG6
14043	RBM19
14045	WBP2NL
14046	DLX6
14047	SOCS1L
14049	HNRNPD
14050	NFIA
14051	ENSGALT00000038020
14053	LRRC73
14055	ENSGALT00000038033
14056	EPB41L5
14057	JUN
14058	THOC5
14059	MAP3K9
14067	IBSP
14068	PDE6H
14069	OSTF1
14071	RPL37A
14074	RNF8
14076	GLIS1
14077	SPCS3
14081	ENSGALT00000038197
14083	NEIL3
14086	FXN
14087	PIP5K1B
14091	IRF2
14093	PRIMPOL
14094	SUDS3
14095	FEM1B
14096	ENSGALT00000038282
14097	RSU1
14098	HAL
14099	ENSGALT00000038285
14101	ENSGALT00000038311
14102	ENSGALT00000038312
14104	COQ5
14105	LURAP1L
14106	MKNK1
14107	DCN
14109	ENSGALT00000038347
14110	GLDC
14111	RAD54L
14113	DGKZ
14114	DRG1
14116	RBP
14118	IGDCC3
14119	PURG
14122	CLPX
14128	ABCB11
14130	NSL1
14131	ENSGALT00000038482
14132	PTCD2
14133	ENSGALT00000038485
14135	PSMC3
14136	FAM169B
14139	PRDM11
14140	SV2B
14141	ENSGALT00000038543
14142	ENSGALT00000038560
14143	F2RL2
14144	BPNT1
14145	PITRM1
14146	ACAN
14148	RAG1
14149	PDE8B
14150	ABCE1
14151	ENSGALT00000038596
14152	POLG
14154	MKI67
14155	NUP107
14158	ENSGALT00000038613
14161	GARNL3
14163	ZRANB1
14164	IL16
14165	ENSGALT00000038655
14166	OAT
14167	SLC30A5
14168	PTGFR
14169	ERBIN
14171	PPP6C
14173	HOXD4
14177	DHX38
14179	LBR
14180	HDC
14181	DENND1A
14182	GABPB1
14185	MCMBP
14186	SMIM15
14187	DBX2
14193	NUB1
14194	SPPL2A
14195	DDAH1
14197	C9ORF152
14198	DGKE
14203	TMEM189
14204	COPS2
14207	NDUFS4
14208	RBM46
14210	FGB
14211	SART3
14213	B3GNTL
14214	ENSGALT00000038917
14215	FASN
14216	SELENOT
14220	RNF166
14222	ERICH6
14224	RPL5
14225	CSNK1D
14226	MYD88
14227	HMGCS1
14228	CCDC152
14229	NINL
14230	ERP29
14231	CYP19A1
14232	HRAS
14233	ENSGALT00000039015
14234	PHRF1
14235	HNF4beta
14236	NELFCD
14237	BRAP
14238	PRKAA1
14242	KLF7
14243	ENSGALT00000039054
14244	POLR2L
14245	ENSGALT00000039059
14246	EDN3
14247	ENSGALT00000039061
14248	LEKR1
14250	MAPK6
14252	REXO5
14254	MFSD1
14256	LMBRD2
14257	PIGW
14258	MYO19
14259	ARF1
14260	CACFD1
14261	ENSGALT00000039178
14263	YBX1
14266	PRR33
14269	ENSGALT00000039218
14271	ENSGALT00000039223
14273	ENSGALT00000039231
14275	SUB1
14278	MRPL23
14279	ENSGALT00000039270
14282	CD81
14284	JAG1
14285	UBA2
14288	SFXN3
14290	GPI
14291	PRKCI
14292	ENSGALT00000039321
14294	MYO1E
14296	MED22
14298	ENSGALT00000039357
14300	EIF5A2
14301	ADAL
14308	RAD21L1
14309	PROM2
14310	ENSGALT00000039402
14314	ARL6IP4
14315	NUDT19
14316	NPL
14318	TNFRSF1B
14320	ACTR2
14322	DUS4L
14327	POP4
14328	USH1C
14331	GTF2H3
14333	R3HCC1L
14334	EXOSC2
14335	ENSGALT00000039549
14336	SRPK2
14337	HPS1
14339	ENTPD7
14341	RFLNA
14342	ENSGALT00000039590
14345	NAA60
14346	DDX19B
14347	ENSGALT00000039620
14350	MSH2
14351	NBL1
14356	SNX20
14357	IDH3A
14358	FLOT2
14361	HBAA
14363	RIMBP2
14364	ASCL3
14365	RFC4
14368	PCDH11X
14369	NPRL3
14373	CD36
14375	PCDH19
14376	ATP13A2
14377	USP7
14378	SPP2
14381	ENSGALT00000039837
14383	PSMD2
14384	ENSGALT00000039849
14385	ENSGALT00000039855
14387	CBFB
14389	BBS2
14391	TXNRD2
14395	ENSGALT00000039912
14396	ENSGALT00000039913
14399	FAS
14400	RAD50
14402	IL5
14403	ENSGALT00000039932
14406	ENSGALT00000039943
14408	FAR1
14409	MLKL
14411	ARHGAP22
14412	ENSGALT00000039975
14414	MEGF9
14415	XYLT1
14416	RAP2C
14417	PTPN20
14419	MAPK1
14421	P2RY11
14423	FNIP1
14424	CSDE1
14426	UBE2L3
14428	TNFSF15
14429	MYL1
14430	TOP2A
14431	ABCG2
14434	CNOT1
14435	SCD
14436	PCBD2
14437	SEC31B
14438	MALL
14439	ARL14EP
14442	LIN7C
14443	TFRC
14445	PLEKHG4
14446	SMAD5
14447	CAPZA1
14448	NDE1
14450	ENSGALT00000040205
14451	NELFB
14452	UBE2I
14454	ENTPD2
14463	ENSGALT00000040293
14464	ACRC
14465	CMC4
14467	TMEM240
14469	ENSGALT00000040325
14471	RIC8A
14472	KLHDC10
14475	CCDC85A
14476	ASNSD1
14478	ENSGALT00000040348
14479	ENSGALT00000040349
14480	CANX
14481	POLE3
14482	SYNPO2L
14484	GNB1
14485	ENSGALT00000040391
14486	APOD
14488	ENSGALT00000040397
14489	CFAP74
14491	ENSGALT00000040400
14493	SKI
14494	RPS27A
14496	ZPD
14497	TSC2
14498	RPS4X
14499	IFNLR1
14501	VDAC2
14502	AGTR1
14508	WRAP73
14513	DFFB
14516	RPS14
14517	ENSGALT00000040543
14518	OCRL
14520	HYOU1
14524	SLC25A14
14526	ENSGALT00000040592
14528	ENSGALT00000040601
14533	CCL4
14534	SMCR8
14535	TCIM
14541	FNDC9
14545	MAP2K3
14546	CSRP1
14547	ENSGALT00000040771
14551	ENSGALT00000040808
14553	NCDN
14554	MED26
14555	ENSGALT00000040914
14556	HSPA8
14560	SGMS1
14561	RBP2
14562	B4GALT7
14563	ENSGALT00000040962
14564	ENSGALT00000040970
14565	STK40
14569	HES6
14570	DRD1
14571	TUBGCP2
14572	ENSGALT00000040995
14574	RPL26L1
14575	CSNK1A1
14577	ENSGALT00000041045
14578	MYCBP
14580	IL12B
14583	REEP3
14584	ENSGALT00000041080
14585	TFAM
14586	ANXA11
14589	SNN
14593	FAM76A
14594	FAM213A
14595	FAM46B
14596	ENSGALT00000041164
14597	GHITM
14598	CITED4
14600	SF3A2
14602	MATR3
14604	PARL
14605	PAIP2
14606	ENSGALT00000041245
14608	UGGT1
14610	PIAS4
14611	ENSGALT00000041274
14614	GIGYF2
14615	C18H17ORF67
14616	SPINK1
14617	ENSGALT00000041347
14618	TMEM213
14619	ENSGALT00000041354
14622	ENSGALT00000041364
14623	ENSGALT00000041370
14624	ARL14EPL
14625	ENSGALT00000041376
14626	ENSGALT00000041377
14628	CD59
14630	CCLI5
14631	NCMAP
14632	POGZ
14633	CENPS
14634	LEPROTL1
14637	CD99
14638	TMEM156
